activity,time,lat,long,activity_id
Driving, 1576252061.0070002, 413972970936524.8, -81242418264971.62, 53
Driving, 1576252069.8579998, 413959276829254.75, -81242329270622.44, 53
Driving, 1576252071.005, 413964377578333.9, -81239426593470.11, 53
Driving, 1576252081.0010002, 413958994560835.2, -81254095173287.81, 53
Driving, 1576252091.006, 413969444560835.1, -81254095173287.81, 53
Driving, 1576252101.002, 413964131195470.6, -81246633240975.06, 53
Driving, 1576252111.0070002, 413955171212254.94, -81244538869995.9, 53
Driving, 1576252121.005, 413959440782641.0, -81223745729723.39, 53
Driving, 1576252131.0070002, 413974762392915.56, -81213032964518.2, 53
Driving, 1576252141.006, 413990600059582.25, -81213032964518.2, 53
Driving, 1576252151.002, 413987074117531.9, -81231864488741.69, 53
Driving, 1576252151.947, 413987040269305.94, -81217608862492.02, 53
Driving, 1576252161.0070002, 413988819935972.56, -81217608862492.02, 53
Driving, 1576252171.004, 413988515740669.1, -81202882920430.25, 53
Driving, 1576252173.3070002, 413985635927743.75, -81203546788760.98, 53
Driving, 1576252181.0010002, 413989202261077.06, -81203546788760.98, 53
Driving, 1576252194.1660001, 413992395536561.44, -81203036857699.92, 53
Driving, 1576252209.0070002, 413991370480240.2, -81204203584958.08, 53
Driving, 1576252214.147, 413997493480240.1, -81204203584958.08, 53
Driving, 1576252219.005, 414005615246665.06, -81200622539790.88, 53
Driving, 1576252229.002, 414005330391081.56, -81191137747535.36, 53
Driving, 1576252233.8179998, 414007196905100.2, -81206805357688.03, 53
Driving, 1576252239.0070002, 414007115300269.75, -81208400223787.5, 53
Driving, 1576252249.006, 414008398633603.06, -81208400223787.5, 53
Driving, 1576252255.1020002, 414010815571674.5, -81212696587228.95, 53
Driving, 1576252259.0029998, 414015010520578.0, -81212934452264.61, 53
Driving, 1576252269.006, 414015043853911.25, -81212934452264.61, 53
Driving, 1576252275.226, 414020007032259.9, -81213043206300.36, 53
Driving, 1576252279.005, 414019941531285.56, -81212647666981.78, 53
Driving, 1576252289.0010002, 414024341531285.7, -81212647666981.78, 53
Driving, 1576252295.1160002, 414028186055051.44, -81212721910789.06, 53
Driving, 1576252299.006, 414029265942559.3, -81211555553255.84, 53
Driving, 1576252309.002, 414023836453510.6, -81208125177536.62, 53
Driving, 1576252319.0070002, 414017345125376.5, -81204808991850.34, 53
Driving, 1576252329.002, 414010700665082.2, -81206940414356.38, 53
Driving, 1576252335.393, 414073431998415.5, -81206940414356.38, 53
Driving, 1576252339.0070002, 414098211570745.8, -81374277091133.48, 53
Driving, 1576252349.006, 414107060924700.5, -81373174500272.64, 53
Driving, 1576252356.167, 414113218258033.8, -81373174500272.64, 53
Driving, 1576252359.002, 414115240394352.06, -81372322486260.22, 53
Driving, 1576252369.006, 414120404926144.7, -81382142425973.22, 53
Driving, 1576252377.076, 414126184259477.94, -81382142425973.22, 53
Driving, 1576252379.0070002, 414124865578840.56, -81382027265076.92, 53
Driving, 1576252389.0029998, 414124899017474.6, -81373310827057.6, 53
Driving, 1576252397.221, 414125381684141.4, -81373310827057.6, 53
Driving, 1576252399.0070002, 414125127686718.94, -81372199595081.5, 53
Driving, 1576252417.164, 414125842838141.2, -81372254125476.23, 53
Driving, 1576252435.006, 414126315678160.94, -81373232146314.02, 53
Driving, 1576252438.38, 414125825665151.2, -81374135814577.45, 53
Driving, 1576252452.004, 414127256665151.25, -81374135814577.45, 53
Driving, 1576252458.3439999, 414128830879868.2, -81379029330089.6, 53
Driving, 1576252462.0010002, 414128032202687.2, -81380242212675.03, 53
Driving, 1576252472.0070002, 414135198869353.8, -81380242212675.03, 53
Driving, 1576252478.295, 414137262039644.9, -81369863799686.67, 53
Driving, 1576252482.002, 414136126645506.44, -81370780970960.97, 53
Driving, 1576252492.0070002, 414145459978839.6, -81370780970960.97, 53
Driving, 1576252499.367, 414137609617756.0, -81376193798337.95, 53
Driving, 1576252512.0070002, 414138453856499.06, -81376552374518.45, 53
Driving, 1576252520.073, 414143792523165.8, -81376552374518.45, 53
Driving, 1576252522.0029998, 414145316500138.5, -81377070760414.95, 53
Driving, 1576252532.0070002, 414142975716319.94, -81380198389365.95, 53
Driving, 1576252540.785, 414145194049653.3, -81380198389365.95, 53
Driving, 1576252542.004, 414146360574268.8, -81380012878916.4, 53
Driving, 1576252560.005, 414146314446628.6, -81380977868119.92, 53
Driving, 1576252560.8379998, 414146882113295.25, -81380977868119.92, 53
Driving, 1576252570.0010002, 414147119108035.56, -81386853012288.72, 53
Driving, 1576252580.0070002, 414142241716725.94, -81384795492779.1, 53
Driving, 1576252583.217, 414143743716725.94, -81384795492779.1, 53
Driving, 1576252590.0029998, 414141307294308.06, -81385266524447.4, 53
Driving, 1576252600.0070002, 414141708644079.2, -81380458852967.53, 53
Driving, 1576252603.3620002, 414141883310745.94, -81380458852967.53, 53
Driving, 1576252610.005, 414141476610608.75, -81376475733167.92, 53
Driving, 1576252620.0010002, 414142776610608.6, -81376475733167.92, 53
Driving, 1576252623.0670002, 414144834610608.7, -81376475733167.92, 53
Driving, 1576252630.005, 414144435285985.1, -81381766955405.08, 53
Driving, 1576252640.0010002, 414146951952651.7, -81381766955405.08, 53
Driving, 1576252644.1560001, 414159368793686.06, -81388750964604.88, 53
Driving, 1576252650.0070002, 414148077771944.6, -81387287916581.97, 53
Driving, 1576252660.004, 414148411105278.0, -81387287916581.97, 53
Driving, 1576252664.0970001, 414158592843293.25, -81389238480082.77, 53
Driving, 1576252670.0070002, 414160254066483.8, -81400469109207.73, 53
Driving, 1576252680.006, 414161604066483.8, -81400469109207.73, 53
Driving, 1576252683.074, 414170794809375.7, -81449411470526.19, 53
Driving, 1576252690.002, 414186064806428.5, -81415386659295.11, 53
Driving, 1576252700.0070002, 414191664806428.6, -81415386659295.11, 53
Driving, 1576252704.843, 414191744964279.9, -81398189855245.83, 53
Driving, 1576252710.0029998, 414179315973102.25, -81391779169332.33, 53
Driving, 1576252720.0070002, 414196249306435.56, -81391779169332.33, 53
Driving, 1576252724.925, 414193462532169.25, -81404401005683.0, 53
Driving, 1576252730.004, 414189287153300.9, -81392008023668.58, 53
Driving, 1576252740.006, 414199703819967.56, -81392008023668.58, 53
Driving, 1576252744.144, 414209618153300.9, -81392008023668.58, 53
Driving, 1576252750.006, 414211937153300.94, -81392008023668.58, 53
Driving, 1576252760.004, 414223487153300.94, -81392008023668.58, 53
Driving, 1576252765.957, 414224218153300.9, -81392008023668.58, 53
Driving, 1576252770.0070002, 414227765879536.06, -81393407248111.83, 53
Driving, 1576252780.0070002, 414230815879536.06, -81393407248111.83, 53
Driving, 1576252786.0870001, 414239480211013.5, -81400895248806.84, 53
Driving, 1576252790.004, 414245526087082.56, -81402411190689.39, 53
Driving, 1576252800.0010002, 414250909420415.9, -81402411190689.39, 53
Driving, 1576252810.0070002, 414214860134720.75, -81418945494737.92, 53
Driving, 1576252820.0029998, 414208652008772.06, -81423334875918.73, 53
Driving, 1576252826.407, 414213293907098.5, -81423399057518.6, 53
Driving, 1576252830.0070002, 414210192209374.9, -81420993334243.33, 53
Driving, 1576252840.0070002, 414219475542708.1, -81420993334243.33, 53
Driving, 1576252846.68, 414224720235907.3, -81421341794890.83, 53
Driving, 1576252850.0010002, 414224599051366.7, -81421853193813.27, 53
Driving, 1576252860.0070002, 414221822556248.9, -81417750016521.23, 53
Driving, 1576252870.004, 414227805889582.2, -81417750016521.23, 53
Driving, 1576252870.157, 414225633645371.4, -81417774557536.02, 53
Driving, 1576252880.0010002, 414227012068123.44, -81418534587577.39, 53
Driving, 1576252890.006, 414228712068123.3, -81418534587577.39, 53
Driving, 1576257706.687, 414232032585475.7, -81401726957700.14, 54
Driving, 1576257710.0089998, 414231964465685.25, -81403098764163.58, 54
Driving, 1576257721.002, 414232997799018.56, -81403098764163.58, 54
Driving, 1576257727.188, 414231051674213.6, -81402826389486.53, 54
Driving, 1576257731.0070002, 414230624894840.94, -81402858163758.47, 54
Driving, 1576257741.0029998, 414230908228174.2, -81402858163758.47, 54
Driving, 1576257751.008, 414231619160271.75, -81403973985205.36, 54
Driving, 1576257751.897, 414231652179714.25, -81407186775461.86, 54
Driving, 1576257761.0029998, 414238222846380.75, -81407186775461.86, 54
Driving, 1576257768.135, 414244951015640.1, -81406902762465.81, 54
Driving, 1576257771.01, 414245623569564.06, -81406806133575.9, 54
Driving, 1576257781.005, 414251673569564.06, -81406806133575.9, 54
Driving, 1576257787.9020002, 414249534980746.8, -81406562833541.81, 54
Driving, 1576257791.0010002, 414246544929221.2, -81405543453954.98, 54
Driving, 1576257801.006, 414251444929221.06, -81405543453954.98, 54
Driving, 1576257808.351, 414252067596555.06, -81407950935793.31, 54
Driving, 1576257811.002, 414252164027894.4, -81390133339197.33, 54
Driving, 1576257821.008, 414256880694561.1, -81390133339197.33, 54
Driving, 1576257829.186, 414249940327289.4, -81391650287484.8, 54
Driving, 1576257831.004, 414246351290856.25, -81390501735613.95, 54
Driving, 1576257841.01, 414249951290856.25, -81390501735613.95, 54
Driving, 1576257849.015, 414239652241350.44, -81389363647795.08, 54
Driving, 1576257851.006, 414242668307496.8, -81382437252032.89, 54
Driving, 1576257861.01, 414253518307496.9, -81382437252032.89, 54
Driving, 1576257869.256, 414255147147666.6, -81341077392819.45, 54
Driving, 1576257871.005, 414250591482821.7, -81351199389937.73, 54
Driving, 1576257881.0089998, 414259991482821.75, -81351199389937.73, 54
Driving, 1576257891.005, 414258807622446.25, -81320762437774.06, 54
Driving, 1576257901.0010002, 414256604543797.1, -81303191224109.16, 54
Driving, 1576257911.005, 414269337877130.4, -81303191224109.16, 54
Driving, 1576257912.326, 414270359038880.9, -81301200239038.39, 54
Driving, 1576257921.0010002, 414269925770360.9, -81275426289411.25, 54
Driving, 1576257931.006, 414268885292136.75, -81297152450284.61, 54
Driving, 1576257941.0029998, 414269918625470.2, -81297152450284.61, 54
Driving, 1576257951.008, 414269435386227.5, -81297991159160.06, 54
Driving, 1576257953.617, 414272854386227.44, -81297991159160.06, 54
Driving, 1576257961.002, 414275823386227.44, -81297991159160.06, 54
Driving, 1576257971.0070002, 414284283508947.25, -81297792922717.53, 54
Driving, 1576257973.2729998, 414300471072839.5, -81295123948582.97, 54
Driving, 1576257981.0029998, 414313542049531.0, -81280932161064.39, 54
Driving, 1576257991.008, 414313420260137.4, -81266707530115.72, 54
Driving, 1576257994.371, 414316595095071.2, -81267641230378.39, 54
Driving, 1576258012.004, 414319844084811.0, -81266718977420.75, 54
Driving, 1576258014.451, 414323336418144.3, -81266718977420.75, 54
Driving, 1576258022.0089998, 414327943076129.2, -81266742101870.9, 54
Driving, 1576258032.005, 414329608733230.0, -81264062235899.89, 54
Driving, 1576258034.7879999, 414331226863018.0, -81264490477471.5, 54
Driving, 1576258042.01, 414332725607678.94, -81262168977760.44, 54
Driving, 1576258052.005, 414338592274345.7, -81262168977760.44, 54
Driving, 1576258055.754, 414340089378199.3, -81258601292021.14, 54
Driving, 1576258062.0010002, 414342603044866.0, -81258601292021.14, 54
Driving, 1576258072.008, 414347837270242.8, -81255395481070.06, 54
Driving, 1576258075.5839999, 414349926615360.7, -81253191021113.66, 54
Driving, 1576258082.005, 414351990615360.75, -81253191021113.66, 54
Driving, 1576258096.0010002, 414352722952015.06, -81253134559092.11, 54
Driving, 1576258106.0070002, 414351774224812.3, -81249525381471.08, 54
Driving, 1576258116.0029998, 414355440891478.94, -81249525381471.08, 54
Driving, 1576258116.855, 414355200211623.3, -81249325805447.53, 54
Driving, 1576258126.008, 414348831012078.94, -81246931383850.38, 54
Driving, 1576258136.0029998, 414356664345412.2, -81246931383850.38, 54
Driving, 1576258146.0089998, 414369441703278.75, -81298528035223.52, 54
Driving, 1576258156.005, 414369949627304.0, -81301234445321.86, 54
Driving, 1576258156.8379998, 414370065960637.3, -81301234445321.86, 54
Driving, 1576258172.0070002, 414369616641059.5, -81303076051613.31, 54
Driving, 1576258177.911, 414369363632607.0, -81299918102605.23, 54
Driving, 1576258182.004, 414371273299273.56, -81299918102605.23, 54
Driving, 1576258192.0010002, 414372815284295.75, -81292852037862.48, 54
Driving, 1576258197.69, 414368605850440.56, -81289584283461.95, 54
Driving, 1576258202.0070002, 414369624183773.8, -81289584283461.95, 54
Driving, 1576258212.0029998, 414371048934893.6, -81297319032536.84, 54
Driving, 1576258217.529, 414372272715487.3, -81297474704766.88, 54
Driving, 1576258222.0089998, 414374228048820.7, -81297474704766.88, 54
Driving, 1576258238.6160002, 414375067834684.9, -81297340393690.58, 54
Driving, 1576258248.002, 414377050116642.9, -81296929736866.12, 54
Driving, 1576258258.0089998, 414377883449976.2, -81296929736866.12, 54
Driving, 1576258258.8170002, 414378248244779.9, -81296831595852.84, 54
Driving, 1576258268.005, 414375683196190.8, -81296731475102.0, 54
Driving, 1576258278.0029998, 414381533196190.8, -81296731475102.0, 54
Driving, 1576258278.592, 414381491610176.8, -81296734197394.95, 54
Driving, 1576258288.0089998, 414386081746088.25, -81301330644711.64, 54
Driving, 1576258298.005, 414389981746088.2, -81301330644711.64, 54
Driving, 1576258308.01, 414392024616272.9, -81301413473744.38, 54
Driving, 1576258318.005, 414397507949606.25, -81301413473744.38, 54
Driving, 1576258319.496, 414395972402691.75, -81301091208073.16, 54
Driving, 1576258328.0010002, 414392078383952.44, -81304872354593.58, 54
Driving, 1576258338.005, 414397628383952.4, -81304872354593.58, 54
Driving, 1576258340.0570002, 414398403175231.7, -81307948688707.6, 54
Driving, 1576258348.01, 414395529882422.5, -81307333596767.69, 54
Driving, 1576258358.004, 414400846549089.1, -81307333596767.69, 54
Driving, 1576258361.1020002, 414401465166564.06, -81306836447436.67, 54
Driving, 1576258368.0089998, 414398299334752.94, -81309856406770.53, 54
Driving, 1576258378.002, 414404132668086.25, -81309856406770.53, 54
Driving, 1576258384.036, 414400136675388.5, -81311632502911.83, 54
Driving, 1576258388.0070002, 414400632997802.5, -81310492432752.42, 54
Driving, 1576258398.01, 414405747123214.1, -81312195410979.73, 54
Driving, 1576258401.107, 414404589746446.44, -81311833559404.98, 54
Driving, 1576258408.0029998, 414404938089767.3, -81314725388176.88, 54
Driving, 1576258418.008, 414403484157270.2, -81315056302502.42, 54
Driving, 1576258422.1320002, 414403773823936.94, -81315056302502.42, 54
Driving, 1576258428.002, 414405296745620.25, -81315082530858.02, 54
Driving, 1576258438.006, 414405107874710.06, -81307236383412.22, 54
Driving, 1576258440.8370001, 414403641474502.06, -81306468551607.88, 54
Driving, 1576258448.0089998, 414406278860725.44, -81305835175848.64, 54
Driving, 1576258458.002, 414403818908381.25, -81318393483377.83, 54
Driving, 1576258461.556, 414425304575047.94, -81318393483377.83, 54
Driving, 1576258468.005, 414442724919467.56, -81321846458290.08, 54
Driving, 1576258503.0089998, 414442573903831.6, -81320590447568.8, 54
Driving, 1576258513.0010002, 414453172237165.0, -81320590447568.8, 54
Driving, 1576258523.005, 414455609208451.2, -81330860412034.86, 54
Driving, 1576258523.356, 414449782473726.7, -81327825214868.88, 54
Driving, 1576258533.008, 414456785473726.8, -81327825214868.88, 54
Driving, 1576258543.0010002, 414459001785029.2, -81333184523161.42, 54
Driving, 1576258543.825, 414460005594455.1, -81347609698698.75, 54
Driving, 1576258553.006, 414462092594455.2, -81347609698698.75, 54
Driving, 1576258563.0089998, 414461531383163.1, -81322253611035.05, 54
Driving, 1576258563.1720002, 414463544351924.75, -81328046058116.88, 54
Driving, 1576258573.0029998, 414479258351924.7, -81328046058116.88, 54
Driving, 1576258583.0070002, 414480892103833.06, -81305248755357.0, 54
Driving, 1576258583.17, 414470719113380.3, -81310438102160.58, 54
